plotID,county_region,county,own_land,community_land,government_land,mosque_church_land,school_land,other_land,crops,croplist,species_name,plant_date,number_planted,number_survived,woodlot,internal_boundary,external_boundary,garden,crop_field,pasture_grassland,fallow_bushland,mgt_prunning,mgt_fencing,mgt_weeding,mgt_watering,mgt_organic_fertilizer,Hectare
19840,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"groundnuts, maise, cassava",grevillea robusta,2018-11-01,20,9,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,0.11914908102434
25542,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"banana,beans",Grevillea robusta,2018-10-01,15,8,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,0.0473530834524385
23562,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"ibishyimbo, ibigori",mangifera indica,2018-11-01,20,7,no,no,no,no,yes,no,no,yes,no,yes,no,no,0.07035464074488
23201,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Sorghum,Grevillea Robusta,2018-11-01,35,30,no,yes,yes,no,yes,no,no,yes,no,yes,no,yes,0.274108963547552
10354,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"ibishyimbo, ibigori, ibihwagari, imyumbati",gasiha,2018-11-01,20,16,no,yes,no,no,yes,no,no,no,no,yes,no,yes,0.44151421199074
14105,Eastern,Kayonza,yes,no,no,no,no,"",Yes,Banana,Markamea lutea,2018-10-01,6,5,no,no,no,yes,no,no,no,yes,no,no,no,no,0.0363440738469604
25250,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"Banana Plantation, Maize  and Sunbuds.",Glevillea Robusta,2018-11-01,5,2,no,no,no,yes,no,no,no,yes,no,no,no,no,0.0319300497431533
318,Eastern,Kayonza,yes,no,no,no,no,"",Yes,cassava and Irish potatoes,Grevillea robusta,2018-10-01,20,8,no,yes,yes,no,no,no,no,no,no,yes,no,yes,0.0774560335132782
18306,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Maizes,Grevillea Robusta,2018-10-01,8,3,no,yes,no,no,no,no,no,yes,no,no,no,yes,0.0149575035675873
18785,Eastern,Kayonza,yes,no,no,no,no,"",Yes,banana,Carica papaya,2018-10-01,8,1,no,no,no,yes,no,no,no,no,no,yes,no,yes,0.0459490873920494
34703,Eastern,Kayonza,yes,no,no,no,no,"",Yes,banana,calliandra calotrisus,2018-11-01,50,24,no,no,no,yes,no,no,no,no,no,yes,no,no,0.0515708176422615
6496,Eastern,Kayonza,yes,no,no,no,no,"",Yes,Potatoes,Grevillea robusta,2018-09-01,30,16,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,0.109542671609685
24694,Eastern,Kayonza,yes,no,no,no,no,"",Yes,Maize,Papayi,2018-12-01,5,5,no,no,no,yes,no,no,no,no,no,yes,yes,yes,0.0368877709294776
23793,Eastern,Kayonza,yes,no,no,no,no,"",Yes,maize,glevirrea robusta,2018-11-01,106,0,no,yes,yes,yes,yes,no,no,yes,no,yes,no,yes,0.0506620684847168
5768,Eastern,Kayonza,yes,no,no,no,no,"",Yes,cassava and banana,Grevillea robusta,2018-09-01,30,21,no,yes,yes,no,no,no,no,no,no,yes,no,yes,0.103707480152687
27747,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"cassava,. soyabeans",solanum betaceum,2018-10-01,10,6,no,yes,no,yes,yes,no,no,no,no,yes,no,no,0.235899442351324
24038,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,casava,Spathodea campanulata,2018-11-01,2,2,no,no,no,yes,no,no,no,no,no,no,yes,no,0.846550778197485
12924,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"banana, beans",Grevellea robusta,2018-10-01,60,18,no,no,yes,yes,yes,no,no,yes,no,yes,no,yes,0.141562307689116
8379,Eastern,Bugesera,yes,no,no,no,no,"",No,"",Ecalyptus,2018-11-01,50,50,yes,no,no,no,no,no,no,no,no,yes,no,no,0.0471339139590232
22214,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana,calliandra collothylisis,2018-11-01,5,4,no,no,yes,no,no,no,no,no,no,no,no,yes,0.0222657253277147
5318,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"maize,banana ,casava",grevillea robista,2018-11-01,5,5,no,yes,no,no,no,no,no,no,no,yes,no,no,0.124081578058911
3564,Eastern,Kayonza,yes,no,no,no,no,"",Yes,mice and cassava,grevellia robusta,2018-02-01,15,5,no,no,yes,no,no,no,no,yes,no,no,no,no,0.0635513521496217
14878,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"beans,Maize",Mangifera,2018-11-01,15,12,no,yes,no,no,yes,no,no,no,no,no,yes,yes,0.258655193490767
34046,Eastern,Kayonza,yes,no,no,no,no,"",Yes,beans,Eucalyptus spp,2018-12-01,180,120,yes,no,no,no,no,no,no,yes,no,yes,no,yes,0.0964551791959457
31159,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Cassava, sorghum",Grevillea robusta,2018-11-01,10,8,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.150801370985659
30560,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Beans , maize and cassava",Carica papaya,2018-09-01,15,7,no,no,no,yes,yes,no,no,no,no,yes,no,yes,0.169872749347234
16312,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,amasaka,calica papaya,2018-11-01,1,1,no,no,no,no,yes,no,no,no,no,no,yes,yes,0.102191825225296
6223,Eastern,Kayonza,yes,no,no,no,no,"",Yes,banana;,Grevellia robusta,2018-10-01,8,3,no,no,yes,no,no,no,no,no,no,no,yes,no,0.0271578947886673
22661,Eastern,Bugesera,yes,no,no,no,no,"",Yes,Sorgham,Citrus Lemon,2018-10-01,5,3,no,no,no,yes,no,no,no,no,no,yes,no,no,0.0558372487944254
24611,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"irish potatoes, maize",Grevillea robusta,2018-11-01,10,7,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.0312019471980157
36749,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,sweet potatoes,Grlleveria robusta,2018-11-01,5,3,no,yes,no,no,no,no,no,yes,no,yes,no,no,0.0469916709489702
23088,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"insina, amateke, ibigori",Eucalyptus,2018-11-01,300,200,yes,no,no,no,no,yes,no,yes,no,no,no,no,0.353728173093874
15667,Eastern,Kayonza,yes,no,no,no,no,"",Yes,banana,Tamarillo,2018-03-01,100,90,no,no,no,yes,no,no,no,no,no,yes,yes,yes,0.0954044449779145
32303,"",Bugesera,"","","","","","","","",gliricidia,2018-11-01,10,6,no,yes,no,no,yes,no,no,no,no,yes,no,no,0.44437858873329
32787,Eastern,Bugesera,yes,no,no,no,no,"",Yes,amatunda,Avoca,2018-10-01,2,1,no,no,no,no,yes,no,no,no,no,no,no,no,0.0104075294151057
247,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,moize and banana,Sena spectabilis,2018-12-01,15,15,no,no,yes,yes,no,no,no,yes,no,yes,no,yes,0.106074484981804
13571,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Beans,Grevillea Robusta,2018-10-01,15,12,no,no,yes,no,no,no,no,yes,no,no,no,no,0.167295108216118
25214,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"soja, maize Irish potatoes",Senna spectabilis,2018-12-01,5,3,no,no,yes,no,no,no,no,yes,no,yes,no,yes,0.00930960078729883
8032,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"maize, cassava and sunflower",Mesopsis emnii,2018-11-01,2,2,no,no,yes,no,yes,yes,no,no,no,yes,no,yes,0.0556792842218255
22389,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"insina, imyumbati",Grevillea robusta,2018-11-01,15,6,no,yes,no,no,yes,no,no,yes,no,no,no,no,0.08065533892807
14770,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"ibirayi, ibigori, ibihwagari, imyumbati",grevillea,2018-11-01,20,7,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,0.0817611760284227
8464,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,sweet potatoes,Grevillea robusta,2018-11-01,5,2,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.0679288474543933
111,Eastern,Bugesera,yes,no,no,no,no,"",Yes,Maize,Avocado,2018-09-01,8,6,no,no,no,yes,no,no,no,no,no,yes,yes,yes,0.0610649168100552
62,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"maize, beans and banana",sena spectabulis,2018-11-01,30,19,no,no,no,yes,no,no,no,no,no,yes,no,no,0.0655980052982003
3782,Eastern,Kayonza,yes,no,no,no,no,"",Yes,beans,glevirrea robusta,2018-11-01,4,4,no,no,yes,no,yes,no,no,no,no,yes,no,yes,0.00296673198097068
7085,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,Irish potatoes and groundnuts,Grevillea robusta,2018-11-01,8,5,no,yes,yes,no,no,no,no,yes,no,yes,no,no,0.0264500535092477
1536,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"maize,ground nuts",grevillea ribusta,2018-10-01,5,5,no,yes,no,no,no,no,no,no,no,yes,no,yes,0.0727908885607001
7248,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"Maize, Cassava",Eucaryptus,2018-11-01,200,70,no,no,no,no,yes,no,no,yes,yes,yes,no,no,0.13431782090932
28510,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"imyumbati, amasaka , ibigori , ibirayi.",Grevillea robusta,2018-11-01,45,39,no,yes,yes,no,yes,no,no,yes,no,no,no,no,0.150985398981273
26897,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"sojabeans,banana,maize",Grevillea robusta,2018-10-01,20,13,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,0.482543269267102
33070,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,urutoki,gereveria,2018-11-01,500,380,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.795931921956931
15749,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"Maizes, Sweet Potatoes",Grevillea Robusta,2018-11-01,20,13,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,0.0674895246071891
32843,Eastern,Bugesera,yes,no,no,no,no,"",Yes,banana Tree,Carrica Papaya,2018-10-01,1,1,no,no,no,no,yes,no,no,no,no,no,yes,yes,0.0866085081897113
22687,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,tomatoes and cassava,Grevilea robusta,2018-11-01,10,10,no,no,no,no,yes,no,no,yes,no,yes,no,no,0.0493700658490782
19926,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,ibigori,gereveria,2018-11-01,60,27,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.222483309474451
8554,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"Maize, Sweet potatoes",Grevillea robusta,2018-10-01,15,8,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,0.122119038147483
30819,Eastern,Bugesera,yes,no,no,no,no,"",Yes,banana crocase cassava,Tamaliro Indica,2018-10-01,5,4,no,no,no,no,yes,no,no,no,no,yes,no,yes,0.0546620600390041
26824,Eastern,Bugesera,yes,no,no,no,no,"",Yes,amasaka,Avoca,2018-11-01,4,1,no,yes,yes,no,yes,no,no,no,no,yes,no,no,0.005486356486898
36305,Eastern,Bugesera,yes,no,no,no,no,"",No,banana,grevelia,2018-09-01,30,9,no,yes,no,yes,no,no,no,no,no,no,yes,no,0.129349575233638
22300,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,maize,Gerevellia robusta,2018-11-01,10,6,no,no,no,yes,no,no,no,yes,no,yes,no,no,0.0218908811391921
17641,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"maize ,tomatoes ,sunflowers",grevillea robusta,2018-11-01,30,28,no,no,yes,no,no,no,no,no,no,yes,no,no,0.115011973628737
25431,"",Nyagatare,"","","","","","","","",eucalyptus,2018-11-01,30,21,yes,no,no,no,no,no,no,yes,no,yes,no,yes,0.572602727682208
31823,Eastern,Kayonza,yes,no,no,no,no,"",Yes,sorghum and cassava,grevallia robusta,2018-10-01,20,4,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.0559449705476437
34820,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"ibishyimbo, ibigori, insina, amateke",spatodea,2018-11-01,5,3,no,yes,yes,no,no,no,no,no,no,yes,no,no,0.123986785035277
18409,Eastern,Kayonza,yes,no,no,no,no,"",Yes,Banana,Grevaria,2018-10-01,20,16,no,no,yes,no,no,no,no,no,no,yes,no,no,0.368107593640841
13826,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,zai maize,Grevillea Robusta,2018-11-01,30,20,no,yes,yes,no,no,no,no,yes,no,yes,no,no,0.246022106301116
16944,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,sogham,Grevillea Robusta,2018-10-01,50,38,no,yes,yes,no,yes,no,no,yes,no,no,no,no,0.415499202229044
37686,Eastern,Gatsibo,yes,no,no,no,no,"",No,"",sollanum betaseum,2018-11-01,5,2,no,no,no,no,yes,no,no,no,no,yes,yes,yes,0.0361159674495043
7781,Eastern,Bugesera,yes,no,no,no,no,"",No,"",Glevetia robusta,2018-04-01,30,25,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,0.107126805658516
37516,Eastern,Kayonza,yes,no,no,no,no,"",No,"",Ipapayi,2018-11-01,7,3,no,yes,no,no,no,no,no,no,no,yes,no,no,0.131801058833391
23541,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,Cassava,Grevillea robusta,2018-11-01,20,16,no,no,yes,no,no,no,no,yes,no,yes,no,yes,0.0208247057662198
21711,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"beans, cassava, maize",Carica Papaya,2018-12-01,2,1,no,no,no,yes,no,no,no,no,no,yes,no,no,0.0464727400435604
10813,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Ibishyimbo, Ibigori",Calliandra calothyrsus,2018-10-01,2,1,no,no,yes,no,yes,no,no,yes,no,no,no,no,0.16225816510319
25073,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"Maize , cassava",Spathodea campanulata,2018-11-01,2,2,no,no,no,no,yes,no,no,no,no,no,yes,yes,0.445684524476799
4338,Eastern,Bugesera,yes,no,no,no,no,"",Yes,tobacco banana,Carica papaya,2018-10-01,2,1,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,0.00646175921551746
37123,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,beqns,Grevillea robusta,2018-11-01,15,10,no,no,yes,yes,no,no,no,yes,no,yes,no,no,0.121524309232968
14049,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,coffee,percia american,2018-04-01,3,2,no,no,no,no,yes,no,no,no,no,yes,yes,yes,0.00527564949761901
1719,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"imyumbati,urutoki,ibigori,dodo",ikinyomoro,2018-11-01,8,6,no,no,no,yes,no,no,no,no,no,no,no,yes,0.00700876970625457
1420,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Tree banana,maize, beans",Grevillea robusta,2018-11-01,10,5,no,no,yes,no,no,no,no,no,no,yes,no,no,0.018541566450908
26564,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,Coffee,Grevellia robusta,2018-03-01,10,6,no,no,yes,no,no,no,no,yes,no,no,no,no,0.0367857283171392
22641,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana and cons,Grevilea robusta,2018-11-01,15,11,no,no,yes,no,yes,no,no,yes,no,no,no,no,0.118634733958041
27601,Eastern,Kayonza,yes,no,no,no,no,"",Yes,coffee,carica papaya,2018-11-01,5,3,no,yes,no,no,no,no,no,no,no,yes,yes,yes,0.063627019646902
34398,Eastern,Bugesera,yes,no,no,no,no,"",Yes,beans,grevillea robusta,2018-08-01,10,8,no,yes,no,yes,no,no,no,no,no,yes,no,no,0.0577080607532843
9318,Eastern,Kayonza,yes,no,no,no,no,"",No,"",Eucalyptus,2018-10-01,300,106,yes,no,no,no,no,no,no,no,no,no,no,no,0.0386514248275036
1947,Eastern,Bugesera,yes,no,no,no,no,"",Yes,amasaka,glevirrea robusta,2018-10-01,35,30,no,yes,no,yes,yes,no,no,yes,no,yes,no,yes,0.331355000341387
13318,Eastern,Kayonza,yes,no,no,no,no,"",Yes,banana,Kasiya,2018-11-01,20,15,no,no,yes,no,no,no,no,no,no,yes,no,yes,0.100197893356415
12933,Eastern,Bugesera,yes,no,no,no,no,"",Yes,intsina,markamia,2018-11-01,15,6,no,no,no,no,yes,no,no,no,no,yes,no,no,0.0299972674327937
2450,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Maize,GrevilleaRobusta,2018-11-01,20,5,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.0886903603840629
10435,Eastern,Bugesera,yes,no,no,no,no,"",Yes,urutoki,gasiya,2018-09-01,10,2,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.0865966992534453
8236,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"ibishyimbo,imyumbati",Mangifera indica,2018-11-01,3,2,no,no,no,no,yes,no,no,no,no,yes,no,no,0.114424046548466
24154,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,beans;cassava,grevellia Robusta,2018-11-01,13,10,no,no,yes,no,yes,no,no,yes,no,yes,no,no,0.0496997363440281
26248,Eastern,Kayonza,yes,no,no,no,no,"",No,"",Eucalyptus spp,2018-11-01,250,150,yes,no,no,no,no,no,no,no,no,no,no,no,0.0563123535452539
14787,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"bananas, sunflowers, avocadoes",solanum betaseum,2018-11-01,10,8,no,no,no,yes,yes,no,no,no,no,yes,no,no,0.0429304404044316
35128,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"banana , beans and maize",mangifer indica,2018-12-01,10,2,no,no,no,yes,no,no,no,no,no,yes,no,yes,0.0142593532128624
15446,"",Nyagatare,"","","","","","","","",Grenville Robusta,2018-11-01,40,40,no,no,yes,no,no,no,no,yes,no,yes,yes,no,0.048992938579463
26938,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,Banana,Grevillea Robusta,2018-11-01,30,25,no,no,yes,no,no,no,no,yes,no,yes,no,yes,0.666167674067662
4874,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"beans, maize",carca papaya,2018-10-01,5,2,no,no,no,yes,no,no,no,no,no,yes,no,no,0.0169609440185596
32720,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Banana;,Grevillea Robusta,2018-11-01,25,13,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,0.612868118870652
26840,Eastern,Kayonza,yes,no,no,no,no,"",No,"",powpaw,2018-10-01,10,5,no,yes,no,no,no,no,no,no,no,yes,no,yes,0.111557700836463
2726,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"yams , banana plantation",Grevillea robusta,2018-11-01,6,4,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,0.0348589131275951
28037,Eastern,Kayonza,yes,no,no,no,no,"",Yes,Urutoki,Grevellia robusta,2018-10-01,5,1,no,yes,no,no,no,no,no,no,no,yes,no,yes,0.0619054389308708
6539,Eastern,Kayonza,yes,no,no,no,no,"",Yes,sorghum,eucalyptus ssp,2018-11-01,300,200,no,yes,no,no,yes,no,no,no,no,yes,no,no,0.353738444725482
34780,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Soja, tobacco, Crocase, bananas and pumpkin",Persea Americana,2018-10-01,4,1,no,no,yes,no,no,no,no,no,no,yes,no,yes,0.0247011549861717
27443,Eastern,Kayonza,yes,no,no,no,no,"",Yes,Irish patatos,Grevilea robusta,2018-10-01,16,11,no,no,yes,no,yes,no,no,yes,no,yes,no,no,0.233585866906299
13766,"",Nyagatare,"","","","","","","","",ibinyomoro,2018-10-01,300,250,no,yes,yes,yes,no,no,no,yes,no,yes,no,yes,0.322234653353924
22702,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,Beans,Grevillea Robusta,2018-11-01,55,50,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,1.28823980458978
8398,Eastern,Nyagatare,yes,no,no,no,no,"",No,"",KaLiyandera,2018-10-01,50,45,no,yes,yes,no,no,no,no,yes,no,yes,no,no,1.71530763117499
3844,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"beans,Maize",Eucalyptus Microcorus,2018-10-01,2,1,no,no,no,no,yes,no,no,no,no,no,yes,yes,0.0842944547336444
38139,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,maize,Grevilea robusta,2018-11-01,19,13,no,no,yes,yes,yes,no,no,yes,no,yes,yes,no,0.0869944796543738
28563,Eastern,Kayonza,yes,no,no,no,no,"",No,"",Persea americana,2018-09-01,5,2,no,no,no,yes,no,no,no,no,no,yes,yes,yes,0.0178921691469233
32301,Eastern,Kayonza,yes,no,no,no,no,"",Yes,sorghum,Grevillea robusta,2018-10-01,200,82,no,yes,yes,no,no,no,no,yes,no,yes,no,no,0.287065757018563
8253,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"mango,beans ,banana",grevillea Robusta,2018-11-01,12,8,no,yes,no,no,no,no,no,no,no,yes,no,no,0.0453913014252001
25912,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"Beans, cassava",Grevillea robusta,2018-11-01,40,35,no,yes,yes,no,no,no,no,yes,no,yes,no,no,0.385368441063159
5694,Eastern,Kayonza,yes,no,no,no,no,"",Yes,banana,Calca papaya,2018-10-01,5,1,no,no,no,no,yes,no,no,no,no,yes,no,no,0.0433892811819693
26979,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"beans, Maize",carica papaya,2018-12-01,5,1,no,no,no,yes,no,no,no,yes,no,no,yes,no,0.0641608921926888
24164,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"Soya, Tree Bananas, maize, Pumpkins",Grevellia Robusta,2018-11-01,30,20,no,yes,no,no,no,no,no,yes,no,yes,no,no,0.396022815213734
12356,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"banana trees, sorghum",Grevilea robusta,2018-09-01,100,85,no,yes,no,no,no,no,no,no,no,yes,no,no,1.00340439388672
29993,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Bean&maize,treetomato,2018-10-01,4,4,no,yes,no,no,no,no,no,no,no,yes,no,no,0.842105352994077
16306,Eastern,Kayonza,yes,no,no,no,no,"",Yes,cassava and mice,grevellia robusta,2018-03-01,30,26,no,yes,yes,no,no,no,no,yes,no,no,no,no,0.256217662986445
20678,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana,spathodea companolata,2018-11-01,4,3,no,no,yes,no,no,no,no,no,no,no,yes,yes,0.0440882004851181
23946,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,sologom,Grevillea Robusta,2018-10-01,40,40,no,no,yes,no,yes,no,no,yes,no,yes,no,no,0.229521623541943
1851,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"Beans, Soya Beans",Grevillea Robusta,2018-11-01,20,10,no,yes,yes,no,yes,no,no,no,no,no,no,yes,0.165207653662075
11436,Eastern,Bugesera,yes,no,no,no,no,"",No,"",Avocado,2018-09-01,1,1,no,no,no,yes,no,no,no,yes,no,yes,no,no,0.0102656440791062
15779,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"banana trees, cassava plants",Grevilea robusta!,2018-12-01,15,10,no,yes,no,no,no,no,no,no,no,yes,no,no,0.110092576758291
17124,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"Maize, sorghum, bananas;Beans,soja",Tree tomato,2018-09-01,4,4,no,no,no,no,yes,no,no,no,no,yes,no,no,1.11175895449873
748,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"",Mangifera indica,2018-11-01,4,1,no,no,no,yes,no,no,no,no,no,yes,no,no,0.0219973655935318
12033,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"banana,",Senna spectabulis,2018-11-01,40,11,no,no,yes,no,no,no,no,yes,no,yes,no,no,0.0474972688735756
28543,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,banana and cons,Grevilea robusta,2018-11-01,9,9,no,no,yes,no,yes,no,no,yes,no,yes,no,no,0.0345691539348702
34554,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Bean,GrevilleaRobusta,2018-10-01,10,10,no,no,yes,no,no,no,no,no,no,no,yes,no,0.0158916477028282
27959,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Maize, beans",Grevillea robusta,2018-08-01,150,142,yes,no,no,no,yes,no,no,no,no,yes,no,yes,0.0760221876318641
8093,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,"banana trees,maizes",Grevilea robusta,2018-09-01,150,110,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,0.884900358396812
26129,Eastern,Nyagatare,yes,no,no,no,no,"",No,"",Grevillea robusta,2018-10-01,30,19,no,no,no,yes,no,no,no,no,no,yes,no,no,0.234994362877083
802,Eastern,Nyagatare,yes,no,no,no,no,"",No,"",Persea Americana,2018-10-01,3,1,no,no,no,no,yes,no,no,no,no,yes,no,yes,0.0458538382824801
32975,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,sorghum,Grevillea Robusta,2018-11-01,10,9,yes,no,no,no,no,no,no,yes,no,yes,no,no,0.0165194670268339
6114,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"Maizes, Bananas,  Beans",Grevillea Robusta,2018-10-01,15,11,no,yes,yes,no,no,no,no,no,no,no,no,yes,0.632741259270492
3406,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,sorghum,grevillea robusta,2017-11-01,5,4,no,yes,no,no,no,no,no,yes,no,no,no,yes,0.0486643754731129
36032,Eastern,Gatsibo,yes,no,no,no,no,"",Yes,sorghum and casssava,grrvillea robusta,2018-11-01,10,3,no,no,yes,no,no,no,no,no,yes,yes,no,yes,0.158089658739447
31443,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,Banana,Grevillea Robusta,2018-12-01,10,6,no,no,no,no,yes,no,no,yes,no,yes,no,yes,0.0325274038987418
2071,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"",Grevellea Robusta,2018-11-01,10,7,no,yes,yes,no,yes,no,no,yes,no,yes,no,yes,0.046985845092859
9546,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,bananas,Cyphomandra betacea,2018-11-01,5,4,no,no,no,no,yes,no,no,no,no,yes,no,no,0.294669606887753
15630,Eastern,Kayonza,yes,no,no,no,no,"",Yes,beans,grevellea,2018-09-01,5,4,no,no,no,yes,yes,no,no,no,no,no,no,yes,0.0500972926148819
3773,Eastern,Kayonza,yes,no,no,no,no,"",Yes,"amasaka, intsina, imyumbati",grevillea,2018-11-01,50,45,no,yes,no,no,yes,no,no,yes,no,no,no,no,0.0644680157594427
24339,Eastern,Bugesera,yes,no,no,no,no,"",No,"",Eucalyptus,2018-11-01,30,6,yes,no,no,no,no,no,yes,yes,no,no,no,no,0.00576836533745895
19359,Eastern,Nyagatare,yes,no,no,no,no,"",Yes,"banana crops, Maize",Grevillea robusta,2018-08-01,100,99,no,yes,yes,no,yes,no,no,no,no,no,no,no,1.08125832465037
20803,Eastern,Bugesera,yes,no,no,no,no,"",Yes,"Maize,Sorgham",Orange,2018-11-01,5,2,no,no,no,yes,no,no,no,no,no,yes,no,no,0.0405008727597748
711,Eastern,Kayonza,yes,no,no,no,no,"",Yes,maize,grevillea robusta,2018-10-01,20,1,no,no,yes,no,no,no,no,no,no,yes,no,no,0.0633767355456983
37069,Eastern,Kayonza,yes,no,no,no,no,"",Yes,beans and banana,Grevillea robusta,2018-10-01,10,5,no,yes,no,yes,yes,no,no,yes,no,no,no,no,0.0498418032424406
